"","ID","frame","X.1","type","date","fish.size","flowspeed","foodspeed","filepath","endframe","prey_x","prey_y","fish_x","fish_y","heading","xpos","ypos","cvat_x","cvat_y","fish_x_MATLAB","fish_y_MATLAB","prey_dy","prey_dx","fish_dy","fish_dx","food_theta","change_frame","max_frame","manual_heading","veer_direction","BA","dBA","prey_x_f","fish_x_f","prey_dx_f","fish_dx_f","vel_heading"
"21",2,113,2,"DoubleVeer","10/07/2021",6.3,34.8683,21.9583,"DoubleVeer/SuctionFeeding/10-7-2021(SynchronizedCameras)/F1=6.3cm/F1xCV_6Hz4d-DVRBW-S.mp4",174,24.9645125384521,19.0729200610352,30.108409,20.117605,0.09731317,457.2937651,912.129745,30.108409,20.117605,30.25534364165,20.143934188367,-8.82292846679675,16.1248229370116,0,11.6095000000001,0.500673194197305,109,173,NA,1,-0.200366995444352,-1.81849124618759,17.9908525384521,23.134749,-18.7434770629884,-23.2587999999999,0
"22",2,114,2,"DoubleVeer","10/07/2021",6.3,34.8683,21.9583,"DoubleVeer/SuctionFeeding/10-7-2021(SynchronizedCameras)/F1=6.3cm/F1xCV_6Hz4d-DVRBW-S.mp4",174,25.1257607678223,18.9846907763672,30.224504,20.117605,0.089316429,456.9607539,916.2130663,30.224504,20.117605,30.390787409171,20.132888206863,-8.82292846679711,16.1248229370116,0.995100000000093,14.9265,0.500673194197305,109,173,NA,1,-0.218642812258151,-1.88474805621918,17.8034177678223,22.902161,-18.7434770629884,-19.9418,-0.0498588536906533
"23",2,115,2,"DoubleVeer","10/07/2021",6.3,34.8683,21.9583,"DoubleVeer/SuctionFeeding/10-7-2021(SynchronizedCameras)/F1=6.3cm/F1xCV_6Hz4d-DVRBW-S.mp4",174,25.2870089971924,18.8964614916992,30.373769,20.127556,0.088411307,456.9378036,920.4457652,30.373769,20.127556,30.531186031684,20.132126945412,8.97902020263679,16.5447117309572,-1.32680000000001,17.5801,0.500673194197305,109,173,NA,1,-0.237453503603807,1.96044108464281,17.6159829971924,22.702743,-18.3235882690428,-17.2882,0.0765958422538887
"24",2,116,2,"DoubleVeer","10/07/2021",6.3,34.8683,21.9583,"DoubleVeer/SuctionFeeding/10-7-2021(SynchronizedCameras)/F1=6.3cm/F1xCV_6Hz4d-DVRBW-S.mp4",174,25.452456114502,18.9862516937256,30.54957,20.114288,0.064393526,457.1806756,924.3908428,30.54957,20.114288,30.662044255676,20.140183009652,8.97922265625013,16.5447117309569,0.995100000000093,9.95099999999987,0.500673194197305,109,173,NA,1,-0.217798367877102,1.22034243772682,17.432747114502,22.529861,-18.3235882690431,-24.9173000000001,-0.0399148976708859
"25",2,117,2,"DoubleVeer","10/07/2021",6.3,34.8683,21.9583,"DoubleVeer/SuctionFeeding/10-7-2021(SynchronizedCameras)/F1=6.3cm/F1xCV_6Hz4d-DVRBW-S.mp4",174,25.6179032318115,19.0760439202881,30.64908,20.124239,0.07982099,456.6081177,928.3190073,30.64908,20.124239,30.792341472141,20.121191264109,8.97922265624977,16.5449141845706,-1.32680000000036,13.9314000000002,0.500673194197305,109,173,NA,1,-0.205401723637724,1.85949443217849,17.2495112318115,22.280688,-18.3233858154294,-20.9368999999998,0.0632867404101901
"26",2,118,2,"DoubleVeer","10/07/2021",6.3,34.8683,21.9583,"DoubleVeer/SuctionFeeding/10-7-2021(SynchronizedCameras)/F1=6.3cm/F1xCV_6Hz4d-DVRBW-S.mp4",174,25.7833523736572,19.1658361468506,30.788394,20.110971,0.079421157,456.9289589,931.9062078,30.788394,20.110971,30.911328912726,20.131833566713,8.97902020263679,16.5447117309569,-2.65359999999966,16.2533,0.500673194197305,109,173,NA,1,-0.186638806052457,2.23353942467871,17.0662773736572,22.071319,-18.3235882690431,-18.615,0.141597713314366
"27",2,119,2,"DoubleVeer","10/07/2021",6.3,34.8683,21.9583,"DoubleVeer/SuctionFeeding/10-7-2021(SynchronizedCameras)/F1=6.3cm/F1xCV_6Hz4d-DVRBW-S.mp4",174,25.9487994909668,19.255626348877,30.950927,20.084435,0.121485781,456.5069645,937.1782062,30.950927,20.084435,31.086201099654,20.117836012465,8.97922265625013,16.5449141845702,-3.31700000000019,14.9265,0.500673194197305,109,173,NA,1,-0.164199452391873,2.34033926836897,16.8830414909668,21.885169,-18.3233858154298,-19.9418,0.164825015459147
"28",2,120,2,"DoubleVeer","10/07/2021",6.3,34.8683,21.9583,"DoubleVeer/SuctionFeeding/10-7-2021(SynchronizedCameras)/F1=6.3cm/F1xCV_6Hz4d-DVRBW-S.mp4",174,26.1142486328125,19.3454185754395,31.100192,20.051265,0.146268992,456.4785256,942.0992067,31.100192,20.051265,31.249430686239,20.116892694152,8.97922265624977,16.5447117309572,-5.97059999999985,9.95099999999987,0.500673194197305,109,173,NA,1,-0.140632758191933,2.75594421697643,16.6998076328125,21.685751,-18.3235882690428,-24.9173000000001,0.235182479349651
"29",2,121,2,"DoubleVeer","10/07/2021",6.3,34.8683,21.9583,"DoubleVeer/SuctionFeeding/10-7-2021(SynchronizedCameras)/F1=6.3cm/F1xCV_6Hz4d-DVRBW-S.mp4",174,26.2796957501221,19.435210802002,31.199702,19.991559,0.200776775,454.8020015,944.7227827,31.199702,19.991559,31.336454702159,20.061282389755,8.97902020263679,16.5447117309569,-7.29739999999985,12.9363000000001,0.500673194197305,109,173,NA,1,-0.112600450643579,3.18455719171022,16.5165717501221,21.436578,-18.3235882690431,-21.9319999999999,0.321206045643911
"30",2,122,2,"DoubleVeer","10/07/2021",6.3,34.8683,21.9583,"DoubleVeer/SuctionFeeding/10-7-2021(SynchronizedCameras)/F1=6.3cm/F1xCV_6Hz4d-DVRBW-S.mp4",174,26.4451428674316,19.5250010040283,31.329065,19.918585,0.229401941,453.7684677,950.4639302,31.329065,19.918585,31.526888564734,20.027000073609,8.97922265625013,16.5449141845706,-1.99020000000019,18.2434999999998,0.500673194197305,109,173,NA,1,-0.0804139096799625,2.25938177045431,16.3333358674316,21.217258,-18.3233858154294,-16.6248000000002,0.119145712880276
